Time elapsed	Time stamp	Source Voltage	Source Current	Drain2 Voltage	Drain2 Current	Loop2 Index
s		V	A	V	A	

6.81015360e+01	23-05-17 13:12:58	7.28055300e-05	1.90623300e-04	-2.99930800e-01	-1.90646000e-04	169
6.84937186e+01	23-05-17 13:12:59	7.29728200e-05	1.90647500e-04	-2.99930800e-01	-1.90739700e-04	170
6.88828958e+01	23-05-17 13:12:59	7.21365800e-05	1.90834400e-04	-2.99931500e-01	-1.90794900e-04	171
6.92894081e+01	23-05-17 13:12:59	7.27218900e-05	1.90836400e-04	-2.99931600e-01	-1.90788300e-04	172
6.96963170e+01	23-05-17 13:13:00	7.19692300e-05	1.90857600e-04	-2.99930600e-01	-1.90707800e-04	173
7.01016470e+01	23-05-17 13:13:00	7.20527600e-05	1.90945500e-04	-2.99931300e-01	-1.90926800e-04	174
7.04936112e+01	23-05-17 13:13:01	7.28892300e-05	1.90894700e-04	-2.99930800e-01	-1.90792600e-04	175
7.08829596e+01	23-05-17 13:13:01	7.33074600e-05	1.90774600e-04	-2.99930800e-01	-1.90748600e-04	176
7.12891379e+01	23-05-17 13:13:01	7.28056500e-05	1.90792600e-04	-2.99930000e-01	-1.90720100e-04	177
7.16956109e+01	23-05-17 13:13:02	7.32237200e-05	1.90816300e-04	-2.99930300e-01	-1.90714000e-04	178
7.21017356e+01	23-05-17 13:13:02	7.28892000e-05	1.90716500e-04	-2.99930600e-01	-1.90719600e-04	179
7.24936506e+01	23-05-17 13:13:03	7.32239200e-05	1.90768400e-04	-2.99930600e-01	-1.90747500e-04	180
7.28828693e+01	23-05-17 13:13:03	7.26383500e-05	1.90798000e-04	-2.99930600e-01	-1.90708500e-04	181
7.32893664e+01	23-05-17 13:13:03	7.33911800e-05	1.90766200e-04	-2.99929900e-01	-1.90686500e-04	182
7.36950402e+01	23-05-17 13:13:04	7.27220000e-05	1.90793900e-04	-2.99930400e-01	-1.90649700e-04	183
7.41011305e+01	23-05-17 13:13:04	7.32238700e-05	1.90683800e-04	-2.99930800e-01	-1.90688400e-04	184
7.44936772e+01	23-05-17 13:13:05	7.25546600e-05	1.90738500e-04	-2.99930600e-01	-1.90629100e-04	185
7.48829414e+01	23-05-17 13:13:05	7.35584200e-05	1.90734500e-04	-2.99931000e-01	-1.90720900e-04	186
7.52891893e+01	23-05-17 13:13:05	7.33073700e-05	1.90755100e-04	-2.99930800e-01	-1.90732000e-04	187
7.56961091e+01	23-05-17 13:13:06	7.28892900e-05	1.90765800e-04	-2.99930300e-01	-1.90689900e-04	188
7.61016656e+01	23-05-17 13:13:06	7.39765200e-05	1.90731400e-04	-2.99930600e-01	-1.90727500e-04	189
7.64938036e+01	23-05-17 13:13:07	7.25547500e-05	1.90763000e-04	-2.99931000e-01	-1.90802500e-04	190
7.68830517e+01	23-05-17 13:13:07	7.30565000e-05	1.90862500e-04	-2.99931200e-01	-1.90747600e-04	191
7.72892883e+01	23-05-17 13:13:07	7.26382100e-05	1.90865100e-04	-2.99930700e-01	-1.90861600e-04	192
7.76954516e+01	23-05-17 13:13:08	7.37256500e-05	1.90866900e-04	-2.99931200e-01	-1.90828100e-04	193
7.81016442e+01	23-05-17 13:13:08	7.31403400e-05	1.90881800e-04	-2.99930200e-01	-1.90812800e-04	194
7.84933230e+01	23-05-17 13:13:09	7.39765900e-05	1.90901600e-04	-2.99930200e-01	-1.90862600e-04	195
7.88985481e+01	23-05-17 13:13:09	7.38932000e-05	1.90963600e-04	-2.99930400e-01	-1.90894300e-04	196
7.93047693e+01	23-05-17 13:13:09	7.28893200e-05	1.90957900e-04	-2.99930000e-01	-1.90892400e-04	197
7.96953778e+01	23-05-17 13:13:10	7.36421200e-05	1.90981800e-04	-2.99930100e-01	-1.90931900e-04	198
8.01012417e+01	23-05-17 13:13:10	7.26384100e-05	1.91002900e-04	-2.99930600e-01	-1.90950900e-04	199
8.04935983e+01	23-05-17 13:13:11	7.37256500e-05	1.91015800e-04	-2.99930400e-01	-1.90951400e-04	200
8.08826828e+01	23-05-17 13:13:11	7.29727300e-05	1.91011600e-04	-2.99931300e-01	-1.90962500e-04	201
8.12890543e+01	23-05-17 13:13:11	7.30565200e-05	1.91065800e-04	-2.99930900e-01	-1.90988500e-04	202
8.16953955e+01	23-05-17 13:13:12	7.18019200e-05	1.91036700e-04	-2.99931700e-01	-1.90975400e-04	203
8.21016208e+01	23-05-17 13:13:12	7.33910100e-05	1.91055100e-04	-2.99931200e-01	-1.91020600e-04	204
8.25080578e+01	23-05-17 13:13:13	7.34746600e-05	1.91181800e-04	-2.99930800e-01	-1.91042100e-04	205
8.28985716e+01	23-05-17 13:13:13	7.31401400e-05	1.91183500e-04	-2.99930400e-01	-1.91115400e-04	206
8.32894888e+01	23-05-17 13:13:13	7.40601700e-05	1.91227000e-04	-2.99931000e-01	-1.91144800e-04	207
8.36953376e+01	23-05-17 13:13:14	7.36421800e-05	1.91304600e-04	-2.99930700e-01	-1.91142500e-04	208
8.41016085e+01	23-05-17 13:13:14	7.36419800e-05	1.91236000e-04	-2.99930500e-01	-1.91206100e-04	209
8.44934145e+01	23-05-17 13:13:15	7.37254800e-05	1.91308300e-04	-2.99931100e-01	-1.91239700e-04	210
8.48979434e+01	23-05-17 13:13:15	7.31402000e-05	1.91353400e-04	-2.99930500e-01	-1.91252600e-04	211
8.52890533e+01	23-05-17 13:13:15	7.38929400e-05	1.91303300e-04	-2.99930500e-01	-1.91212400e-04	212
8.56956913e+01	23-05-17 13:13:16	7.31401700e-05	1.91348100e-04	-2.99930500e-01	-1.91215500e-04	213
8.61015901e+01	23-05-17 13:13:16	7.33074000e-05	1.91280000e-04	-2.99930500e-01	-1.91211000e-04	214
8.64937734e+01	23-05-17 13:13:17	7.32236900e-05	1.91285700e-04	-2.99930000e-01	-1.91260700e-04	215
8.68826629e+01	23-05-17 13:13:17	7.33073700e-05	1.91321800e-04	-2.99931100e-01	-1.91302800e-04	216
8.72890578e+01	23-05-17 13:13:17	7.27218900e-05	1.91384100e-04	-2.99931000e-01	-1.91286800e-04	217
8.76953767e+01	23-05-17 13:13:18	7.22201100e-05	1.91431800e-04	-2.99930300e-01	-1.91337300e-04	218
8.81017400e+01	23-05-17 13:13:18	7.36420300e-05	1.91415200e-04	-2.99930700e-01	-1.91421200e-04	219
8.84936747e+01	23-05-17 13:13:19	7.33074600e-05	1.91423800e-04	-2.99931000e-01	-1.91357700e-04	220
8.88825900e+01	23-05-17 13:13:19	7.32238700e-05	1.91507900e-04	-2.99930000e-01	-1.91387600e-04	221
8.92890886e+01	23-05-17 13:13:19	7.28892900e-05	1.91468100e-04	-2.99931400e-01	-1.91410100e-04	222
