Time elapsed	Time stamp	source_Bioprobe Voltage	source_Bioprobe Current	source_Bioprobe Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

2.42556084e+02	2022-11-15T11:01:21.575295	6.79768000e-05	7.51922500e-05	9.04039978e-01	-4.99946600e-01	-7.67558100e-05	6.51346914e+03	4.52294200e-05	3.13301900e-07	1.44363695e+02
2.43507166e+02	2022-11-15T11:01:22.526355	5.96127100e-05	1.08767200e-04	5.48076166e-01	-4.99996800e-01	-1.08862600e-04	4.59291621e+03	-4.99350900e-02	1.18462500e-07	-4.21526559e+05
2.44180135e+02	2022-11-15T11:01:23.199396	5.96077600e-05	1.46819600e-04	4.05993205e-01	-4.99978500e-01	-1.46534500e-04	3.41201901e+03	-9.99314400e-02	-6.62237200e-08	1.50899768e+06
2.44850852e+02	2022-11-15T11:01:23.870438	6.79774800e-05	1.88112200e-04	3.61366674e-01	-4.99965100e-01	-1.87136300e-04	2.67166285e+03	-1.49945900e-01	-1.75042900e-07	8.56623719e+05
2.45663351e+02	2022-11-15T11:01:24.682490	9.30783900e-05	2.34237900e-04	3.97366908e-01	-4.99940000e-01	-2.34261900e-04	2.13410717e+03	-1.99906500e-01	1.00652200e-07	-1.98611158e+06
2.46335178e+02	2022-11-15T11:01:25.354532	5.12429800e-05	2.93148200e-04	1.74802301e-01	-4.99963500e-01	-2.93167100e-04	1.70538747e+03	-2.49920000e-01	7.29057200e-08	-3.42798891e+06
2.47007126e+02	2022-11-15T11:01:26.026574	7.63447300e-05	3.53282800e-04	2.16100897e-01	-5.00010200e-01	-3.54088700e-04	1.41210437e+03	-2.99887500e-01	5.36315900e-08	-5.59162054e+06
2.47678915e+02	2022-11-15T11:01:26.698617	5.96083700e-05	4.16827900e-04	1.43004751e-01	-4.99953300e-01	-4.17551100e-04	1.19734638e+03	-3.49889600e-01	4.89562100e-08	-7.14699116e+06
2.48694585e+02	2022-11-15T11:01:27.714679	9.30783900e-05	4.84710900e-04	1.92028671e-01	-4.99906600e-01	-4.85301400e-04	1.03009511e+03	-3.99918900e-01	1.04446700e-08	-3.82892806e+07
2.49553963e+02	2022-11-15T11:01:28.573734	8.47088300e-05	5.51262000e-04	1.53663467e-01	-4.99958500e-01	-5.52908600e-04	9.04233539e+02	-4.49922000e-01	-1.38420900e-07	3.25039066e+06
2.50506866e+02	2022-11-15T11:01:29.526794	7.63440100e-05	5.96434900e-04	1.28000575e-01	-4.99961600e-01	-5.96655900e-04	8.37939590e+02	-4.99905000e-01	-8.00648900e-07	6.24374804e+05
2.51163997e+02	2022-11-15T11:01:30.183835	7.63440100e-05	6.26625800e-04	1.21833493e-01	-4.99926600e-01	-6.13961400e-04	8.14263893e+02	-5.49880600e-01	-2.42611100e-06	2.26651048e+05
2.51803910e+02	2022-11-15T11:01:30.823875	8.47096200e-05	6.39752700e-04	1.32409945e-01	-4.99965100e-01	-6.40854600e-04	7.80153720e+02	-5.99892500e-01	-1.13186100e-07	5.30005451e+06
2.52617976e+02	2022-11-15T11:01:31.637927	8.47135600e-05	7.03310200e-04	1.20449782e-01	-4.99938300e-01	-7.02167400e-04	7.11993038e+02	-6.49913800e-01	-8.47262900e-08	7.67074541e+06
2.53288120e+02	2022-11-15T11:01:32.307968	8.47096200e-05	7.36679000e-04	1.14988509e-01	-4.99938300e-01	-7.32861600e-04	6.82172869e+02	-6.99942900e-01	-8.18562500e-08	8.55087913e+06
2.53960017e+02	2022-11-15T11:01:32.980010	7.63469200e-05	7.64607600e-04	9.98511132e-02	-4.99976800e-01	-7.62373300e-04	6.55816252e+02	-7.49898300e-01	-8.06732900e-08	9.29549669e+06
2.54633374e+02	2022-11-15T11:01:33.653053	1.01446500e-04	7.87688700e-04	1.28790092e-01	-4.99993400e-01	-7.86176900e-04	6.35980782e+02	-7.99950900e-01	-1.00394500e-07	7.96807494e+06
2.55303959e+02	2022-11-15T11:01:34.324095	8.47119800e-05	8.09302400e-04	1.04672839e-01	-4.99978500e-01	-8.07699500e-04	6.19015488e+02	-8.49899000e-01	-1.03576900e-07	8.20548790e+06
2.55975713e+02	2022-11-15T11:01:34.995137	5.96102300e-05	8.26210800e-04	7.21489358e-02	-4.99916600e-01	-8.26362500e-04	6.04960414e+02	-8.99882300e-01	-1.28110900e-07	7.02424462e+06
