Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Loop_TR Index
s		V	A	V/A	

5.71564109e+01	2023-05-22T18:50:30.593184	-3.00000000e-01	-1.05040000e-10	2.85605484e+09	155
5.75246863e+01	2023-05-22T18:50:30.963190	-3.00000000e-01	1.03800000e-11	-2.89017341e+10	156
5.78973601e+01	2023-05-22T18:50:31.333194	-3.00000000e-01	-9.18900000e-11	3.26477310e+09	157
5.82675374e+01	2023-05-22T18:50:31.703174	-3.00000000e-01	-1.57300000e-11	1.90718373e+10	158
5.86438251e+01	2023-05-22T18:50:32.083068	-3.00000000e-01	-5.71300000e-11	5.25118152e+09	159
5.90193616e+01	2023-05-22T18:50:32.463051	-3.00000000e-01	-5.21600000e-11	5.75153374e+09	160
5.93928481e+01	2023-05-22T18:50:32.833056	-3.00000000e-01	-2.02500000e-11	1.48148148e+10	161
5.97595485e+01	2023-05-22T18:50:33.203265	-3.00000000e-01	-8.73700000e-11	3.43367289e+09	162
6.01262928e+01	2023-05-22T18:50:33.563425	-3.00000000e-01	9.35000000e-12	-3.20855615e+10	163
6.04958375e+01	2023-05-22T18:50:33.933863	-3.00000000e-01	-1.06520000e-10	2.81637251e+09	164
6.08712161e+01	2023-05-22T18:50:34.313752	-3.00000000e-01	1.83200000e-11	-1.63755459e+10	165
6.12418496e+01	2023-05-22T18:50:34.683757	-3.00000000e-01	-1.23160000e-10	2.43585580e+09	166
6.16101382e+01	2023-05-22T18:50:35.053742	-3.00000000e-01	3.87000000e-12	-7.75193798e+10	167
6.19901206e+01	2023-05-22T18:50:35.433757	-3.00000000e-01	-7.87300000e-11	3.81049155e+09	168
6.23561269e+01	2023-05-22T18:50:35.793768	-3.00000000e-01	-2.82400000e-11	1.06232295e+10	169
6.27246936e+01	2023-05-22T18:50:36.164085	-3.00000000e-01	-3.45000000e-11	8.69565217e+09	170
6.30995934e+01	2023-05-22T18:50:36.543971	-3.00000000e-01	-6.57100000e-11	4.56551514e+09	171
