Time elapsed	Time stamp	Source Voltage	Source Current	Gate Voltage	Gate Current	Drain Voltage	Drain Current	Loop2 Index
2.35032919e+02	23-06-16 11:56:12	6.81204600e-05	-1.88709700e-10	8.00111800e-01	4.84439400e-09	-2.99924700e-01	-4.65609000e-09	348
2.35706655e+02	23-06-16 11:56:13	6.77858400e-05	-2.09120100e-10	8.00114000e-01	4.86449200e-09	-2.99923700e-01	-4.67476300e-09	349
2.36409372e+02	23-06-16 11:56:14	6.76186800e-05	-2.07459200e-10	8.00113500e-01	4.85648600e-09	-2.99925000e-01	-4.66328900e-09	350
2.37082312e+02	23-06-16 11:56:14	6.80367800e-05	-2.01034200e-10	8.00113400e-01	4.85037900e-09	-2.99924800e-01	-4.68058500e-09	351
2.37754093e+02	23-06-16 11:56:15	6.90405700e-05	-2.03149300e-10	8.00112700e-01	4.84347200e-09	-2.99924800e-01	-4.64023600e-09	352
2.38441185e+02	23-06-16 11:56:16	6.72003400e-05	-1.92649700e-10	8.00114300e-01	4.84365600e-09	-2.99923700e-01	-4.65683300e-09	353
2.39112858e+02	23-06-16 11:56:16	6.85387300e-05	-2.01088800e-10	8.00113500e-01	4.83420500e-09	-2.99924600e-01	-4.74674400e-09	354
2.39785270e+02	23-06-16 11:56:17	6.70329900e-05	-1.98822300e-10	8.00113600e-01	4.83950100e-09	-2.99924200e-01	-4.65293700e-09	355
2.40456159e+02	23-06-16 11:56:18	6.82877100e-05	-1.90816400e-10	8.00111900e-01	4.83283200e-09	-2.99924300e-01	-4.75338600e-09	356
2.41132126e+02	23-06-16 11:56:18	6.71166900e-05	-2.03027300e-10	8.00112700e-01	4.78944000e-09	-2.99925400e-01	-4.52185600e-09	357
2.41816519e+02	23-06-16 11:56:19	6.88732300e-05	-1.82839800e-10	8.00113000e-01	4.75683100e-09	-2.99924600e-01	-4.69196800e-09	358
2.42503266e+02	23-06-16 11:56:20	6.81204000e-05	-1.85022100e-10	8.00113300e-01	4.88207400e-09	-2.99925500e-01	-4.44605900e-09	359
2.43176483e+02	23-06-16 11:56:20	6.85387000e-05	-1.89458200e-10	8.00112700e-01	4.67459300e-09	-2.99924200e-01	-4.76557700e-09	360
2.43846941e+02	23-06-16 11:56:21	6.87059100e-05	-2.12610100e-10	8.00113600e-01	4.67271600e-09	-2.99925800e-01	-4.66805600e-09	361
2.44534619e+02	23-06-16 11:56:22	6.87059100e-05	-1.86380300e-10	8.00114000e-01	4.97737500e-09	-2.99924300e-01	-5.06504900e-09	362
2.45206432e+02	23-06-16 11:56:23	6.80368700e-05	-2.12059400e-10	8.00113400e-01	4.77183700e-09	-2.99924900e-01	-4.74158200e-09	363
2.45879107e+02	23-06-16 11:56:23	6.80368700e-05	-1.76053200e-10	8.00113600e-01	4.88543200e-09	-2.99924100e-01	-4.64467600e-09	364
2.46566238e+02	23-06-16 11:56:24	6.79529300e-05	-2.10453000e-10	8.00113600e-01	4.71246600e-09	-2.99923900e-01	-4.39235400e-09	365
2.47237292e+02	23-06-16 11:56:25	6.82040700e-05	-1.95879000e-10	8.00112500e-01	4.94442100e-09	-2.99923900e-01	-4.64800100e-09	366
2.47926400e+02	23-06-16 11:56:25	6.73676900e-05	-1.85455200e-10	8.00113900e-01	5.20716100e-09	-2.99924700e-01	-4.55511000e-09	367
2.48612866e+02	23-06-16 11:56:26	6.83713000e-05	-1.93217300e-10	8.00112500e-01	4.42067800e-09	-2.99926100e-01	-4.40268300e-09	368
2.49299490e+02	23-06-16 11:56:27	6.74513000e-05	-2.11378100e-10	8.00113300e-01	5.39674600e-09	-2.99925000e-01	-4.74984000e-09	369
2.49972348e+02	23-06-16 11:56:27	6.85385600e-05	-1.92145100e-10	8.00114200e-01	4.79782400e-09	-2.99923800e-01	-4.67297200e-09	370
2.50643613e+02	23-06-16 11:56:28	6.87894700e-05	-2.01942500e-10	8.00113600e-01	4.79093500e-09	-2.99924700e-01	-4.63607400e-09	371
2.51331630e+02	23-06-16 11:56:29	6.83713800e-05	-1.95004400e-10	8.00114000e-01	4.79355100e-09	-2.99924600e-01	-4.61080200e-09	372
2.52004146e+02	23-06-16 11:56:29	6.91243100e-05	-1.94079400e-10	8.00113100e-01	4.79670200e-09	-2.99924600e-01	-4.60621700e-09	373
2.52690834e+02	23-06-16 11:56:30	6.99606000e-05	-1.95290300e-10	8.00114000e-01	4.79931800e-09	-2.99924700e-01	-4.55167200e-09	374
2.53378708e+02	23-06-16 11:56:31	6.84549400e-05	-1.53843100e-10	8.00113700e-01	4.75545700e-09	-2.99924300e-01	-4.50890600e-09	375
2.54050168e+02	23-06-16 11:56:31	6.86222600e-05	-2.16150600e-10	8.00113500e-01	4.59394900e-09	-2.99923900e-01	-4.46170900e-09	376
2.54737892e+02	23-06-16 11:56:32	6.89567900e-05	-1.99869400e-10	8.00114500e-01	4.64406900e-09	-2.99924300e-01	-4.70562200e-09	377
2.55426634e+02	23-06-16 11:56:33	6.82875700e-05	-2.24333200e-10	8.00112900e-01	5.11118100e-09	-2.99924900e-01	-4.76867300e-09	378
2.56112887e+02	23-06-16 11:56:33	6.84549100e-05	-1.79059700e-10	8.00114000e-01	4.64267500e-09	-2.99923300e-01	-4.55655700e-09	379
2.56784210e+02	23-06-16 11:56:34	6.87059100e-05	-1.87822600e-10	8.00112100e-01	4.58798500e-09	-2.99925400e-01	-4.52043900e-09	380
2.57456338e+02	23-06-16 11:56:35	6.76185100e-05	-1.99554100e-10	8.00112700e-01	4.93753700e-09	-2.99924200e-01	-4.73096200e-09	381
2.58128211e+02	23-06-16 11:56:35	6.89567600e-05	-1.91144400e-10	8.00112700e-01	4.86604400e-09	-2.99924400e-01	-4.63540800e-09	382
2.58800041e+02	23-06-16 11:56:36	6.78696100e-05	-1.96114500e-10	8.00113000e-01	4.73117800e-09	-2.99924300e-01	-4.61181900e-09	383
2.59487622e+02	23-06-16 11:56:37	6.85385600e-05	-1.97106800e-10	8.00113200e-01	4.77478600e-09	-2.99925700e-01	-4.56462900e-09	384
2.60160328e+02	23-06-16 11:56:37	6.87894700e-05	-1.94247600e-10	8.00114000e-01	4.77887900e-09	-2.99925000e-01	-4.58561500e-09	385
2.60846759e+02	23-06-16 11:56:38	6.86222900e-05	-1.93890100e-10	8.00112900e-01	4.75975900e-09	-2.99925300e-01	-4.60220400e-09	386
2.61519185e+02	23-06-16 11:56:39	6.87893200e-05	-1.92523600e-10	8.00112500e-01	4.76295800e-09	-2.99924500e-01	-4.58068500e-09	387
2.62206030e+02	23-06-16 11:56:40	6.79531400e-05	-1.94012100e-10	8.00113100e-01	4.75990700e-09	-2.99925000e-01	-4.58121700e-09	388
2.62878872e+02	23-06-16 11:56:40	6.78694600e-05	-1.97964600e-10	8.00112400e-01	4.76986600e-09	-2.99924400e-01	-4.57007800e-09	389
2.63550888e+02	23-06-16 11:56:41	6.79530800e-05	-1.96307900e-10	8.00113300e-01	4.77470800e-09	-2.99924300e-01	-4.58632800e-09	390
2.64237228e+02	23-06-16 11:56:42	6.82874500e-05	-1.86779700e-10	8.00113200e-01	4.76104500e-09	-2.99924700e-01	-4.56938600e-09	391
2.64909232e+02	23-06-16 11:56:42	6.76186400e-05	-1.87191800e-10	8.00113400e-01	4.72571500e-09	-2.99924700e-01	-4.59560400e-09	392
2.65581065e+02	23-06-16 11:56:43	6.77020900e-05	-1.90358000e-10	8.00113800e-01	4.76629300e-09	-2.99924500e-01	-4.56809300e-09	393
2.66268734e+02	23-06-16 11:56:44	6.87896700e-05	-1.93844000e-10	8.00113600e-01	4.77251700e-09	-2.99924500e-01	-4.56423300e-09	394
2.66940760e+02	23-06-16 11:56:44	6.87892600e-05	-1.97161500e-10	8.00112400e-01	4.75847700e-09	-2.99924700e-01	-4.27848400e-09	395
2.67612399e+02	23-06-16 11:56:45	6.85385600e-05	-1.99751700e-10	8.00112700e-01	4.51756100e-09	-2.99923800e-01	-4.31692700e-09	396
2.68299955e+02	23-06-16 11:56:46	6.86222300e-05	-1.85829500e-10	8.00112100e-01	4.25396700e-09	-2.99924200e-01	-4.55276100e-09	397
2.68972712e+02	23-06-16 11:56:46	6.95423200e-05	-1.69451600e-10	8.00115200e-01	4.41435900e-09	-2.99924000e-01	-4.67025300e-09	398
2.69643701e+02	23-06-16 11:56:47	6.89570200e-05	-1.89782000e-10	8.00113600e-01	4.83551200e-09	-2.99923900e-01	-4.59980100e-09	399
2.70315754e+02	23-06-16 11:56:48	6.89569200e-05	-1.86922700e-10	8.00113200e-01	4.32198700e-09	-2.99924900e-01	-4.59517100e-09	400
2.71003102e+02	23-06-16 11:56:48	6.81204000e-05	-1.91762600e-10	8.00114900e-01	4.72701800e-09	-2.99923300e-01	-4.55058600e-09	401
2.71690784e+02	23-06-16 11:56:49	6.79530800e-05	-1.84240000e-10	8.00113300e-01	4.73023600e-09	-2.99924600e-01	-4.54551100e-09	402
2.72378061e+02	23-06-16 11:56:50	6.76186800e-05	-1.95870700e-10	8.00112100e-01	4.75171400e-09	-2.99924300e-01	-4.50913600e-09	403
2.73051183e+02	23-06-16 11:56:50	6.95423500e-05	-1.82406700e-10	8.00113600e-01	4.69501900e-09	-2.99924900e-01	-4.59516900e-09	404
2.73723963e+02	23-06-16 11:56:51	6.84550600e-05	-2.04044900e-10	8.00113600e-01	4.75104100e-09	-2.99924900e-01	-4.53480500e-09	405
2.74409538e+02	23-06-16 11:56:52	6.86220900e-05	-1.86788200e-10	8.00113100e-01	4.71007700e-09	-2.99924900e-01	-4.56296700e-09	406
2.75078667e+02	23-06-16 11:56:52	6.85385600e-05	-2.02606800e-10	8.00112700e-01	4.74090300e-09	-2.99924800e-01	-4.53996000e-09	407
2.75737137e+02	23-06-16 11:56:53	6.82039600e-05	-1.80981200e-10	8.00113200e-01	4.73189400e-09	-2.99923800e-01	-4.53957100e-09	408
2.76426551e+02	23-06-16 11:56:54	6.97095600e-05	-1.95900100e-10	8.00112900e-01	4.73576900e-09	-2.99924700e-01	-4.53305900e-09	409
2.77110958e+02	23-06-16 11:56:54	6.81202200e-05	-1.90017500e-10	8.00112400e-01	4.71945100e-09	-2.99924300e-01	-4.59618000e-09	410
2.77769511e+02	23-06-16 11:56:55	6.85386200e-05	-1.85051600e-10	8.00113100e-01	4.65473400e-09	-2.99924500e-01	-4.53060200e-09	411
2.78456940e+02	23-06-16 11:56:56	6.87894700e-05	-1.89920800e-10	8.00114500e-01	4.70392200e-09	-2.99923600e-01	-4.52822400e-09	412
2.79143469e+02	23-06-16 11:56:56	6.88732300e-05	-1.98229600e-10	8.00113100e-01	4.69850700e-09	-2.99924600e-01	-4.53070400e-09	413
2.79831261e+02	23-06-16 11:56:57	6.91241000e-05	-1.84605900e-10	8.00113100e-01	4.69226300e-09	-2.99923600e-01	-4.52383600e-09	414
2.80503518e+02	23-06-16 11:56:58	6.91240700e-05	-1.97157300e-10	8.00113700e-01	4.71488800e-09	-2.99924700e-01	-4.51955800e-09	415
2.81188078e+02	23-06-16 11:56:58	6.82876300e-05	-1.87313700e-10	8.00113000e-01	4.73505200e-09	-2.99924200e-01	-4.51378100e-09	416
2.81844546e+02	23-06-16 11:56:59	6.84550300e-05	-1.91257900e-10	8.00114000e-01	4.69828700e-09	-2.99925100e-01	-4.52147000e-09	417
2.82500409e+02	23-06-16 11:57:00	6.83714100e-05	-1.79341400e-10	8.00112900e-01	4.68092500e-09	-2.99924900e-01	-4.51296200e-09	418
2.83156785e+02	23-06-16 11:57:00	6.82877100e-05	-1.93267800e-10	8.00113600e-01	4.76779100e-09	-2.99924900e-01	-4.52025900e-09	419
2.83831669e+02	23-06-16 11:57:01	6.91241000e-05	-1.93865000e-10	8.00113400e-01	4.68687800e-09	-2.99924300e-01	-4.53905200e-09	420
2.84503360e+02	23-06-16 11:57:02	6.82874800e-05	-1.87149800e-10	8.00111800e-01	4.71035100e-09	-2.99925000e-01	-4.51643800e-09	421
2.85190499e+02	23-06-16 11:57:02	6.82877100e-05	-1.96926000e-10	8.00113200e-01	4.67984700e-09	-2.99924500e-01	-4.52164000e-09	422
2.85862882e+02	23-06-16 11:57:03	6.89568900e-05	-1.89163900e-10	8.00113100e-01	4.73426100e-09	-2.99924600e-01	-4.55407800e-09	423
2.86534283e+02	23-06-16 11:57:04	6.88732000e-05	-1.92872500e-10	8.00113200e-01	4.73066300e-09	-2.99924700e-01	-4.51850900e-09	424
2.87224160e+02	23-06-16 11:57:05	6.83712500e-05	-1.97821600e-10	8.00112500e-01	4.74916600e-09	-2.99925400e-01	-4.51409700e-09	425
2.87894409e+02	23-06-16 11:57:05	6.79529900e-05	-1.85261800e-10	8.00113100e-01	4.69838000e-09	-2.99923600e-01	-4.50698000e-09	426
2.88563119e+02	23-06-16 11:57:06	6.77020900e-05	-1.88890600e-10	8.00112700e-01	4.78948400e-09	-2.99923600e-01	-4.51478700e-09	427
2.89221849e+02	23-06-16 11:57:07	6.78694000e-05	-1.93911200e-10	8.00113600e-01	4.70185500e-09	-2.99924800e-01	-4.47067000e-09	428
2.89910138e+02	23-06-16 11:57:07	6.81204600e-05	-1.84252700e-10	8.00113500e-01	4.68595800e-09	-2.99924400e-01	-4.50001700e-09	429
2.90594751e+02	23-06-16 11:57:08	6.79529900e-05	-1.91421900e-10	8.00112400e-01	4.64028400e-09	-2.99924900e-01	-4.47145900e-09	430
2.91253706e+02	23-06-16 11:57:09	6.77856400e-05	-1.87570300e-10	8.00112500e-01	4.70141600e-09	-2.99924800e-01	-4.50908000e-09	431
2.91924264e+02	23-06-16 11:57:09	6.87059900e-05	-1.91455600e-10	8.00113100e-01	4.66714000e-09	-2.99924700e-01	-4.50152900e-09	432
2.92596767e+02	23-06-16 11:57:10	6.84551800e-05	-1.89332100e-10	8.00113700e-01	4.63005100e-09	-2.99924300e-01	-4.50363800e-09	433
2.93300318e+02	23-06-16 11:57:11	6.91240200e-05	-1.93490800e-10	8.00113100e-01	4.58909600e-09	-2.99924800e-01	-4.49658600e-09	434
2.93985333e+02	23-06-16 11:57:11	6.72003100e-05	-1.91552200e-10	8.00113500e-01	4.67307000e-09	-2.99925100e-01	-4.49330400e-09	435
2.94644125e+02	23-06-16 11:57:12	6.84549400e-05	-1.85867300e-10	8.00114900e-01	4.68902900e-09	-2.99924500e-01	-4.48552500e-09	436
2.95316266e+02	23-06-16 11:57:13	6.69493200e-05	-1.85884200e-10	8.00113400e-01	4.65446600e-09	-2.99925200e-01	-4.47931800e-09	437
2.95988008e+02	23-06-16 11:57:13	6.79531100e-05	-1.93701000e-10	8.00113100e-01	4.65787200e-09	-2.99925100e-01	-4.48550800e-09	438
2.96658789e+02	23-06-16 11:57:14	6.74510000e-05	-1.97434900e-10	8.00113200e-01	4.65289500e-09	-2.99924600e-01	-4.48067700e-09	439
2.97346964e+02	23-06-16 11:57:15	6.82876000e-05	-1.96657000e-10	8.00112800e-01	4.60959700e-09	-2.99925500e-01	-4.47501500e-09	440
2.98034275e+02	23-06-16 11:57:15	6.81204600e-05	-1.83092100e-10	8.00113200e-01	4.67827400e-09	-2.99924900e-01	-4.42789800e-09	441
2.98706626e+02	23-06-16 11:57:16	6.97932000e-05	-1.92952500e-10	8.00112700e-01	4.66774100e-09	-2.99925600e-01	-4.48219500e-09	442
2.99394761e+02	23-06-16 11:57:17	6.77857600e-05	-1.89706400e-10	8.00112900e-01	4.69264400e-09	-2.99924400e-01	-4.46210000e-09	443
3.00064986e+02	23-06-16 11:57:17	6.90404300e-05	-1.89184900e-10	8.00113900e-01	4.64261500e-09	-2.99924500e-01	-4.45780300e-09	444
3.00737025e+02	23-06-16 11:57:18	6.82876000e-05	-1.55457800e-10	8.00113400e-01	4.55950100e-09	-2.99922900e-01	-2.90226500e-09	445
3.01426561e+02	23-06-16 11:57:19	6.84548000e-05	-2.19329500e-10	8.00112500e-01	4.54135100e-09	-2.99925700e-01	-4.55293000e-09	446
3.02112245e+02	23-06-16 11:57:19	6.81202500e-05	-1.80102500e-10	8.00112800e-01	4.48994500e-09	-2.99924600e-01	-4.47672700e-09	447
3.02785142e+02	23-06-16 11:57:20	6.81203400e-05	-1.76187800e-10	8.00114300e-01	4.64824600e-09	-2.99924200e-01	-4.44948900e-09	448
3.03456247e+02	23-06-16 11:57:21	6.87057600e-05	-1.83928900e-10	8.00113000e-01	4.58657500e-09	-2.99924100e-01	-4.48885900e-09	449
3.04128839e+02	23-06-16 11:57:21	6.82039600e-05	-1.84576400e-10	8.00112500e-01	4.62121100e-09	-2.99923700e-01	-4.49038700e-09	450
3.04815357e+02	23-06-16 11:57:22	6.74511000e-05	-1.98641600e-10	8.00112500e-01	4.61851800e-09	-2.99925600e-01	-4.47542700e-09	451
3.05487767e+02	23-06-16 11:57:23	6.87894700e-05	-1.79698800e-10	8.00112500e-01	4.62726900e-09	-2.99924400e-01	-4.45539700e-09	452
3.06159095e+02	23-06-16 11:57:23	6.82038300e-05	-1.90530500e-10	8.00112500e-01	4.65495500e-09	-2.99925300e-01	-4.45402400e-09	453
3.06845344e+02	23-06-16 11:57:24	6.82874500e-05	-1.82915500e-10	8.00113400e-01	4.62866700e-09	-2.99925100e-01	-4.46328800e-09	454
3.07519246e+02	23-06-16 11:57:25	6.80365200e-05	-1.87969700e-10	8.00112100e-01	4.61011000e-09	-2.99924800e-01	-4.44465200e-09	455
3.08190876e+02	23-06-16 11:57:25	6.79529900e-05	-1.88739200e-10	8.00113000e-01	4.61571200e-09	-2.99924000e-01	-4.45602500e-09	456
3.08878322e+02	23-06-16 11:57:26	6.83712800e-05	-1.92082000e-10	8.00112200e-01	4.57160800e-09	-2.99924800e-01	-4.45819400e-09	457
3.09547494e+02	23-06-16 11:57:27	6.76184200e-05	-1.85589800e-10	8.00114000e-01	4.57840000e-09	-2.99924100e-01	-4.45045600e-09	458
3.10206239e+02	23-06-16 11:57:28	6.75347700e-05	-1.88238800e-10	8.00113700e-01	4.53787300e-09	-2.99923700e-01	-4.43380900e-09	459
3.10879355e+02	23-06-16 11:57:28	6.73674800e-05	-2.04049100e-10	8.00113000e-01	4.59006500e-09	-2.99925400e-01	-4.45778900e-09	460
3.11547349e+02	23-06-16 11:57:29	6.80366400e-05	-1.87040500e-10	8.00112800e-01	4.61250600e-09	-2.99924900e-01	-4.43260200e-09	461
3.12206944e+02	23-06-16 11:57:30	6.84548900e-05	-1.91871800e-10	8.00113100e-01	4.59907800e-09	-2.99924100e-01	-4.45426100e-09	462
3.12878457e+02	23-06-16 11:57:30	6.87896100e-05	-1.87276000e-10	8.00112400e-01	4.62812000e-09	-2.99925000e-01	-4.43147300e-09	463
3.13550031e+02	23-06-16 11:57:31	6.84551200e-05	-1.80274900e-10	8.00113500e-01	4.63066100e-09	-2.99924800e-01	-4.46732700e-09	464
3.14237253e+02	23-06-16 11:57:32	6.88732300e-05	-1.84437700e-10	8.00112700e-01	4.61652000e-09	-2.99925000e-01	-4.42876000e-09	465
