Time elapsed	Time stamp	source_Bioprobe Voltage	source_Bioprobe Current	source_Bioprobe Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

1.84541631e+02	2023-01-26T12:39:10.104554	2.60418300e-04	1.14733500e-08	2.26976689e+04	-9.99568600e-02	-6.00207500e-11	1.66537173e+09	3.59977600e-01	4.72155900e-09	7.62412584e+07
1.85322861e+02	2023-01-26T12:39:10.885604	2.52053200e-04	7.61107100e-09	3.31166534e+04	-9.99331100e-02	-1.67669400e-10	5.96012809e+08	3.79867900e-01	1.25126500e-08	3.03587090e+07
1.86260549e+02	2023-01-26T12:39:11.823664	-9.93685300e-05	1.36033300e-08	-7.30472098e+03	-9.99163700e-02	-2.05935100e-10	4.85183779e+08	3.99856800e-01	1.20517900e-08	3.31782084e+07
1.87260319e+02	2023-01-26T12:39:12.822727	5.12424200e-05	1.31139000e-08	3.90748900e+03	-9.99086800e-02	-7.14760300e-10	1.39779280e+08	4.19907400e-01	4.95890900e-09	8.46773756e+07
1.88182299e+02	2023-01-26T12:39:13.744786	2.18581200e-04	7.48035700e-09	2.92206909e+04	-9.99414700e-02	-5.99100200e-10	1.66819290e+08	4.39946400e-01	-1.34702900e-08	-3.26604995e+07
1.88949329e+02	2023-01-26T12:39:14.511835	3.10623100e-04	-1.36803000e-08	-2.27058690e+04	-9.99331100e-02	1.71255300e-10	-5.83532948e+08	4.60357200e-01	-7.06384900e-09	-6.51708721e+07
1.89869699e+02	2023-01-26T12:39:15.432894	1.43281600e-04	-1.30379300e-08	-1.09895973e+04	-9.99435000e-02	7.03606600e-10	-1.42044574e+08	4.80305500e-01	-4.98012000e-09	-9.64445636e+07
1.90791644e+02	2023-01-26T12:39:16.353954	-4.07970700e-05	-7.79651500e-09	5.23273155e+03	-9.99317600e-02	6.40536200e-10	-1.56012666e+08	5.00261100e-01	1.27562800e-08	3.92168485e+07
1.91557301e+02	2023-01-26T12:39:17.120001	-1.66308400e-04	1.23210900e-08	-1.34978642e+04	-9.99505100e-02	-1.57156900e-10	6.35991865e+08	5.19898400e-01	1.30510500e-08	3.98357527e+07
1.92499588e+02	2023-01-26T12:39:18.062063	-2.08140900e-04	3.51927600e-09	-5.91431022e+04	-9.99498300e-02	5.39356700e-11	-1.85313041e+09	5.40232300e-01	1.25567200e-08	4.30233612e+07
1.93416659e+02	2023-01-26T12:39:18.979120	-5.75316500e-05	1.21206200e-08	-4.74659300e+03	-9.99247400e-02	-1.42859100e-10	6.99463597e+08	5.59995000e-01	2.09961700e-09	2.66712929e+08
1.94182307e+02	2023-01-26T12:39:19.745169	2.01848800e-04	2.90895200e-09	6.93888383e+04	-9.99163700e-02	-3.74138000e-10	2.67057530e+08	5.80317900e-01	-1.56217200e-08	-3.71481437e+07
1.94949341e+02	2023-01-26T12:39:20.512218	2.60418300e-04	-1.21698700e-08	-2.13986098e+04	-9.99435000e-02	5.31629800e-10	-1.87994541e+08	6.00385200e-01	-3.20563700e-09	-1.87290451e+08
1.95869613e+02	2023-01-26T12:39:21.432277	7.63410700e-05	-1.01078700e-08	-7.55263671e+03	-9.99421500e-02	7.83949500e-10	-1.27485444e+08	6.20247700e-01	-1.79286500e-09	-3.45953376e+08
1.96791496e+02	2023-01-26T12:39:22.354336	-1.41206900e-04	-3.37308400e-09	4.18628472e+04	-9.99317600e-02	4.31963700e-10	-2.31342958e+08	6.39879900e-01	1.53369800e-08	4.17213754e+07
1.97557187e+02	2023-01-26T12:39:23.120384	-1.66306600e-04	1.33996000e-08	-1.24113108e+04	-9.99414700e-02	-5.01130300e-10	1.99432104e+08	6.59976100e-01	9.02545200e-09	7.31238834e+07
1.98495005e+02	2023-01-26T12:39:24.057445	-2.66714400e-04	9.23854300e-09	-2.88697471e+04	-9.99588900e-02	-6.96928500e-11	1.43427755e+09	6.79923000e-01	1.53445500e-08	4.43103903e+07
1.99416761e+02	2023-01-26T12:39:24.979503	-1.24470000e-04	1.34935500e-08	-9.22440722e+03	-9.99317600e-02	-4.51508000e-10	2.21328880e+08	6.99877000e-01	9.55025400e-09	7.32836006e+07
2.00338634e+02	2023-01-26T12:39:25.901562	5.12424200e-05	1.09833200e-08	4.66547638e+03	-9.99909900e-02	-7.95909000e-10	1.25631184e+08	7.19998000e-01	2.66106900e-09	2.70567204e+08
2.01260481e+02	2023-01-26T12:39:26.823620	2.43687900e-04	3.97421700e-09	6.13172104e+04	-9.98962700e-02	-1.70194300e-10	5.86954263e+08	7.40302800e-01	-1.53045700e-08	-4.83713557e+07
2.02026041e+02	2023-01-26T12:39:27.588669	3.27357400e-04	-1.34817700e-08	-2.42814853e+04	-9.99401200e-02	4.29867500e-10	-2.32490523e+08	7.60368500e-01	-8.92353500e-09	-8.52093369e+07
2.02949451e+02	2023-01-26T12:39:28.512729	1.18175900e-04	-6.05655600e-09	-1.95120626e+04	-9.99638700e-02	7.89814500e-10	-1.26566263e+08	7.80444300e-01	1.37229100e-08	5.68716329e+07
2.03713629e+02	2023-01-26T12:39:29.276777	-2.75081800e-04	9.39003300e-09	-2.92950834e+04	-9.99401200e-02	5.98910700e-10	-1.66869819e+08	8.00201800e-01	1.37467400e-08	5.82102957e+07
2.04494736e+02	2023-01-26T12:39:30.057827	-5.75314800e-05	1.28451900e-08	-4.47883449e+03	-9.99568600e-02	-2.24019200e-10	4.46197737e+08	8.19957000e-01	1.13823300e-08	7.20377111e+07
2.05416556e+02	2023-01-26T12:39:30.979886	5.96090000e-05	1.28762400e-08	4.62937938e+03	-9.99247400e-02	-7.39121600e-10	1.35193911e+08	8.39938700e-01	4.34833000e-09	1.93163513e+08
2.06338374e+02	2023-01-26T12:39:31.900945	2.52049300e-04	7.24858800e-09	3.47721929e+04	-9.99177200e-02	-1.71453100e-10	5.82769982e+08	8.59888700e-01	1.17042000e-08	7.34683874e+07
2.07275970e+02	2023-01-26T12:39:32.839005	9.40616100e-06	1.33488500e-08	7.04642048e+02	-9.99261000e-02	-7.15587500e-10	1.39642042e+08	8.79978600e-01	4.81400400e-09	1.82795569e+08
2.08199671e+02	2023-01-26T12:39:33.762063	2.68785400e-04	1.22300600e-09	2.19774392e+05	-9.99331100e-02	-5.97846300e-10	1.67155187e+08	8.99979200e-01	-1.49783800e-08	-6.00852162e+07
2.08963812e+02	2023-01-26T12:39:34.527112	2.52049300e-04	-1.26660300e-08	-1.98996292e+04	-9.99066600e-02	-3.82543400e-10	2.61164250e+08	9.20358300e-01	-1.51427900e-08	-6.07786478e+07
2.09744702e+02	2023-01-26T12:39:35.307162	1.85114600e-04	-1.38071900e-08	-1.34071161e+04	-9.99344600e-02	5.92603100e-10	-1.68636411e+08	9.40350300e-01	-6.81880400e-09	-1.37905460e+08
2.10666811e+02	2023-01-26T12:39:36.229220	1.77736400e-05	-9.87912900e-09	-1.79911002e+03	-9.99491700e-02	7.35574800e-10	-1.35879002e+08	9.60317300e-01	-1.00698200e-09	-9.53658854e+08
2.11588660e+02	2023-01-26T12:39:37.151280	-9.10003700e-05	-2.22691300e-09	4.08639089e+04	-9.99428300e-02	3.62589300e-10	-2.75636457e+08	9.79917500e-01	1.50878200e-08	6.49475869e+07
2.12354194e+02	2023-01-26T12:39:37.917329	-9.10019400e-05	1.33606900e-08	-6.81117068e+03	-9.99407900e-02	-5.69252000e-10	1.75565110e+08	9.99996900e-01	7.90527100e-09	1.26497485e+08
2.13273661e+02	2023-01-26T12:39:38.836387	-9.10007600e-05	1.30270500e-08	-6.98552320e+03	-9.99331100e-02	1.38037900e-10	-7.23954146e+08	1.00021900e+00	1.88554600e-09	5.30466507e+08
2.13509848e+02	2023-01-26T12:39:39.072402	-1.57941000e-04	5.96217100e-09	-2.64905183e+04	-1.00021100e-01	-9.82871300e-11	1.01764188e+09	9.80009600e-01	8.08503800e-09	1.21212739e+08
